## Type: dye
## Name: JF552
Extinction coefficient: 95,000
Quantum Yield: 0.83
wavelength,absorption,emission
576, 0.488643558, 0.942271063
577, 0.437443646, 0.964800666
578, 0.401782362, 0.981599464
579, 0.366934369, 0.991818818
580, 0.325179655, 0.996959384
581, 0.285947292, 0.999940323
582, 0.250599166, 0.993141684
583, 0.219789971, 0.984671857
584, 0.19420672, 0.973680001
585, 0.172484515, 0.961013252
586, 0.150519196, 0.936778616
587, 0.12799305, 0.915083159
588, 0.111310404, 0.889383373
589, 0.097607791, 0.864303182
590, 0.084482799, 0.835450988
591, 0.070665199, 0.808697013
592, 0.061792721, 0.775426735
593, 0.05519842, 0.742243472
594, 0.045616678, 0.71174749
595, 0.040018001, 0.678850978
596, 0.033738105, 0.648734243
597, 0.030301367, 0.618648235
598, 0.025779401, 0.591953545
599, 0.023570917, 0.564556804
600, 0.018761676, 0.531029565
601, 0.016163116, 0.505853168
602, 0.013332152, 0.479859305
603, 0.011977402, 0.457758511
604, 0.010261395, 0.435323278
605, 0.009223531, 0.413706271
606, 0.0083408, 0.395006282
607, 0.007391617, 0.374365457
608, 0.006964266, 0.356362269
609, 0.005863331, 0.339670399
610, 0.005147679, 0.323754844
611, 0.005026551, 0.308159337
612, 0.004373586, 0.296609722
613, 0.004253475, 0.283923548
614, 0.003277873, 0.272446726
615, 0.003339696, 0.260972636
616, 0.003547182, 0.249184405
617, 0.003028284, 0.2416371
618, 0.002661328, 0.232703308
619, 0.002511511, 0.225472786
620, 0.002137117, 0.219422475
621, 0.002166032, 0.212583431
622, 0.002500966, 0.205825064
623, 0.002763952, 0.20012411
624, 0.001851206, 0.193087958
625, 0.001867374, 0.189120729
626, 0.002283423, 0.183169143
627, 0.001551892, 0.179600796
628, 0.001682518, 0.175376899
629, 0.002386585, 0.170182437
630, 0.002045552, 0.165093563
631, 0.001781631, 0.16174676
632, 0.002431674, 0.158766943
633, 0.00215886, 0.153338157
634, 0.00135775, 0.149796449
635, 0.001371296, 0.145552948
636, 0.001180175, 0.141489132
637, 0.001669824, 0.136353437
638, 0.001400306, 0.133663702
639, 0.001893878, 0.127856596
640, 0, 0.12362851
641, 0, 0.120465771
642, 0, 0.11628147
643, 0, 0.112247766
644, 0, 0.107515228
645, 0, 0.103093065
646, 0, 0.098741788
647, 0, 0.094238557
648, 0, 0.090766403
649, 0, 0.085751726
650, 0, 0.082746609
651, 0, 0.07835288
652, 0, 0.074340035
653, 0, 0.070576203
654, 0, 0.067915515
655, 0, 0.064523884
656, 0, 0.060990564
657, 0, 0.058620324
658, 0, 0.055973491
659, 0, 0.053025523
660, 0, 0.050222426
661, 0, 0.047487993
662, 0, 0.044655623
663, 0, 0.04232198
664, 0, 0.04151037
665, 0, 0.038866678
666, 0, 0.036694497
667, 0, 0.034268647
668, 0, 0.032801202
669, 0, 0.031573547
670, 0, 0.029658775
671, 0, 0.027896561
672, 0, 0.02704453
673, 0, 0.025459617
674, 0, 0.024381067
675, 0, 0.022604631
676, 0, 0.021678526
677, 0, 0.02091165
678, 0, 0.019424579
679, 0, 0.018657102
680, 0, 0.018421964
681, 0, 0.016588565
682, 0, 0.016450269
683, 0, 0.015387642
684, 0, 0.014641476
685, 0, 0.014095169
686, 0, 0.01331115
687, 0, 0.012911284
688, 0, 0.012454642
689, 0, 0.011909973
690, 0, 0.011506145
691, 0, 0.011370861
692, 0, 0.010966799
693, 0, 0.010735483
694, 0, 0.010352444
695, 0, 0.010124975
696, 0, 0.009947838
697, 0, 0.009602984
698, 0, 0.009359026
699, 0, 0.009188779
700, 0, 0.008994092
701, 0, 0.008542371
702, 0, 0.008225877
703, 0, 0.008057543
704, 0, 0.007935777
705, 0, 0.007674906
706, 0, 0.007176087
707, 0, 0.007226332
708, 0, 0.006892373
709, 0, 0.006706951
710, 0, 0.006179168
711, 0, 0.006294082
712, 0, 0.006288387
713, 0, 0.006042291
714, 0, 0.005475812
715, 0, 0.005484821
716, 0, 0.005076849
717, 0, 0.005102552
718, 0, 0.004767871
719, 0, 0.004590123
720, 0, 0.00437188
721, 0, 0.004201943
722, 0, 0.004017973
723, 0, 0.003748506
724, 0, 0.003788701
725, 0, 0.003381975
726, 0, 0.003339804
727, 0, 0.003258884
728, 0, 0.003059419
729, 0, 0.00296852
730, 0, 0.002822601
731, 0, 0.002829258
732, 0, 0.002752898
733, 0, 0.002519484
734, 0, 0.002490822
735, 0, 0.002335066
736, 0, 0.002288254
737, 0, 0.002060238
738, 0, 0.00194517
739, 0, 0.001775627
740, 0, 0.001760344
741, 0, 0.00166659
742, 0, 0.001788841
743, 0, 0.001724252
744, 0, 0.001521085
745, 0, 0.001436763
746, 0, 0.001304982
747, 0, 0.001199564
748, 0, 0.00115236
749, 0, 0.001288783
750, 0, 0.001318227
751, 0, 0.001125988
752, 0, 0.001041945
753, 0, 0.001114102
754, 0, 0.000916748
755, 0, 0.001017173
756, 0, 0.000872302
757, 0, 0.000914036
758, 0, 0.00084361
759, 0, 0.000816182
760, 0, 0.00079609
761, 0, 0.000739537
762, 0, 0.000732116
763, 0, 0.000786853
764, 0, 0.000768983
765, 0, 0.000610705
766, 0, 0.000649865
767, 0, 0.000624596
768, 0, 0.00060817
769, 0, 0.000506805
770, 0, 0.000549366
771, 0, 0.000611314
772, 0, 0.00045436
773, 0, 0.00046468
774, 0, 0.000589763
775, 0, 0.000522488
776, 0, 0.000518124
777, 0, 0.000390548
778, 0, 0.000479881
779, 0, 0.000383642
780, 0, 0.000495286
781, 0, 0.000465503
782, 0, 0.00040795
783, 0, 0.000411157
784, 0, 0.000435917
785, 0, 0.000347104
786, 0, 0.000372493
787, 0, 0.000337002
788, 0, 0.000290659
789, 0, 0.00029157
790, 0, 0.000305245
791, 0, 0.00023677
792, 0, 0.000363438
793, 0, 0.000274049
794, 0, 0.000257821
795, 0, 0.000234422
796, 0, 0.000284101
797, 0, 0.000298055
798, 0, 0.000301521
799, 0, 0.000259255
