## Type: Dye
## Name: mChartreuse
Extinction coefficient: 71000
Quantum Yield: 0.75
wavelength,absorption,emission
565,0,0.134399995
566,0,0.129099995
567,0,0.123300001
568,0,0.117799997
569,0,0.112999998
570,0,0.108499996
571,0,0.103699997
572,0,0.098700002
573,0,0.096299998
574,0,0.091300003
575,0,0.088100001
576,0,0.085100003
577,0,0.082000002
578,0,0.079700001
579,0,0.076200001
580,0,0.074299999
581,0,0.070699997
582,0,0.068599999
583,0,0.066200003
584,0,0.063699998
585,0,0.061900001
586,0,0.059700001
587,0,0.057300001
588,0,0.055399999
589,0,0.053199999
590,0,0.0517
591,0,0.050099999
592,0,0.048099998
593,0,0.046700001
594,0,0.044799998
595,0,0.043099999
596,0,0.041499998
597,0,0.040399998
598,0,0.0385
599,0,0.037500001
600,0,0.035700001
601,0,0.034400001
602,0,0.032900002
603,0,0.031800002
604,0,0.030300001
605,0,0.0296
606,0,0.028100001
607,0,0.026900001
608,0,0.025599999
609,0,0.024800001
610,0,0.023600001
611,0,0.0229
612,0,0.0218
613,0,0.0207
614,0,0.020099999
615,0,0.0195
616,0,0.0184
617,0,0.0176
618,0,0.017000001
619,0,0.0162
620,0,0.015900001
621,0,0.0153
622,0,0.0147
623,0,0.0141
624,0,0.0136
625,0,0.0132
626,0,0.0127
627,0,0.0126
628,0,0.0119
629,0,0.0114
630,0,0.0112
631,0,0.0108
632,0,0.0105
633,0,0.0099
634,0,0.0097
635,0,0.0098
636,0,0.0092
637,0,0.0088
638,0,0.0086
639,0,0.0083
640,0,0.0078
641,0,0.0078
642,0,0.0074
643,0,0.0071
644,0,0.0071
645,0,0.0068
646,0,0.0065
647,0,0.0066
648,0,0.0061
649,0,0.0058
650,0,0.0057
