## Type: dye
## Name: mScarlet3-H
Extinction coefficient: 102685
Quantum Yield: 0.18
wavelength,absorption,emission
514,0.63512,0
514.1,0.63597,0
514.2,0.63671,0
514.3,0.63756,0
514.4,0.6383,0
514.5,0.63915,0
514.6,0.64,0
514.7,0.64074,0
514.8,0.64159,0
514.9,0.64233,0
515,0.64329,0
515.1,0.64403,0
515.2,0.64477,0
515.3,0.64562,0
515.4,0.64658,0
515.5,0.64743,0
515.6,0.64828,0
515.7,0.64902,0
515.8,0.64997,0
515.9,0.65082,0
516,0.65167,0
516.1,0.65241,0
516.2,0.65326,0
516.3,0.6539,0
516.4,0.65475,0
516.5,0.65581,0
516.6,0.65708,0
516.7,0.65814,0
516.8,0.65867,0
516.9,0.65931,0
517,0.65984,0
517.1,0.66037,0
517.2,0.66133,0
517.3,0.66218,0
517.4,0.66292,0
517.5,0.66377,0
517.6,0.66451,0
517.7,0.66515,0
517.8,0.66589,0
517.9,0.66663,0
518,0.66727,0
518.1,0.66801,0
518.2,0.66865,0
518.3,0.66939,0
518.4,0.67003,0
518.5,0.67088,0
518.6,0.67151,0
518.7,0.67215,0
518.8,0.67289,0
518.9,0.67363,0
519,0.67448,0
519.1,0.67512,0
519.2,0.67586,0
519.3,0.6766,0
519.4,0.67735,0
519.5,0.67809,0
519.6,0.67873,0
519.7,0.67936,0
519.8,0.68011,0
519.9,0.68138,0
520,0.68255,0
520.1,0.68308,0
520.2,0.68371,0
520.3,0.68403,0
520.4,0.68446,0
520.5,0.6852,0
520.6,0.68594,0
520.7,0.68668,0
520.8,0.68743,0
520.9,0.68806,0
521,0.68881,0
521.1,0.68944,0
521.2,0.69008,0
521.3,0.69072,0
521.4,0.69146,0
521.5,0.6921,0
521.6,0.69284,0
521.7,0.69358,0
521.8,0.69432,0
521.9,0.69496,0
522,0.69581,0
522.1,0.69666,0
522.2,0.6974,0
522.3,0.69814,0
522.4,0.69899,0
522.5,0.69952,0
522.6,0.70037,0
522.7,0.70101,0
522.8,0.70164,0
522.9,0.70228,0
523,0.70302,0
523.1,0.70355,0
523.2,0.70483,0
523.3,0.7061,0
523.4,0.70706,0
523.5,0.70769,0
523.6,0.70822,0
523.7,0.70854,0
523.8,0.70907,0
523.9,0.71013,0
524,0.71088,0
524.1,0.71172,0
524.2,0.71247,0
524.3,0.71321,0
524.4,0.71395,0
524.5,0.71459,0
524.6,0.71533,0
524.7,0.71597,0
524.8,0.71671,0
524.9,0.71745,0
525,0.7182,0
525.1,0.71894,0
525.2,0.71968,0
525.3,0.72053,0
525.4,0.72138,0
525.5,0.72244,0
525.6,0.72318,0
525.7,0.72403,0
525.8,0.72499,0
525.9,0.72573,0
526,0.72647,0
526.1,0.72732,0
526.2,0.72806,0
526.3,0.72891,0
526.4,0.72955,0
526.5,0.73072,0
526.6,0.7321,0
526.7,0.73337,0
526.8,0.73411,0
526.9,0.73475,0
527,0.73517,0
527.1,0.73581,0
527.2,0.73687,0
527.3,0.73772,0
527.4,0.73867,0
527.5,0.73963,0
527.6,0.74048,0
527.7,0.74133,0
527.8,0.74218,0
527.9,0.74302,0
528,0.74398,0
