##Type: Dye
##Name: mScarlet3
Extinction coefficient: 104000
Quantum Yield: 0.75
wavelength,absorption,emission
694,0,0.128700003
695,0,0.1259
696,0,0.123199999
697,0,0.119199999
698,0,0.116400003
699,0,0.113399997
700,0,0.110399999
701,0,0.108400002
702,0,0.1065
703,0,0.104400001
704,0,0.102499999
705,0,0.100400001
706,0,0.098499998
707,0,0.096299998
708,0,0.094800003
709,0,0.093599997
710,0,0.091700003
711,0,0.090599999
712,0,0.087499999
713,0,0.085500002
714,0,0.0845
715,0,0.082699999
716,0,0.080600001
717,0,0.078699999
718,0,0.076499999
719,0,0.075099997
720,0,0.073700003
721,0,0.0722
722,0,0.071999997
723,0,0.07
724,0,0.070100002
725,0,0.068099998
726,0,0.0669
727,0,0.066100001
728,0,0.064400002
729,0,0.0623
730,0,0.060199998
731,0,0.058699999
732,0,0.057500001
733,0,0.055599999
