#Type: filter
#Name: HC 520/35 AHF F37-520
wavelength,transmission
449.4,2.0033E-07
449.6,1.8433E-07
449.8,1.6961E-07
450,1.5607E-07
450.2,4.6818E-08
450.4,1.9733E-07
450.6,1.0576E-07
450.8,4.4359E-08
451,4.4204E-08
451.2,4.4076E-08
451.4,5.5297E-08
451.6,1.4732E-07
451.8,2.0341E-07
452,1.4349E-07
452.2,8.7154E-08
452.4,8.848E-08
452.6,1.216E-07
452.8,9.0563E-08
453,1.3472E-07
453.2,8.2198E-08
453.4,4.29E-08
453.6,4.6401E-08
453.8,7.9942E-08
454,5.2199E-08
454.2,8.4176E-08
454.4,1.3202E-07
454.6,1.4253E-07
454.8,1.9341E-07
455,3.3345E-07
455.2,3.3497E-07
455.4,1.0137E-07
455.6,7.656E-08
455.8,2.1007E-07
456,1.9648E-07
456.2,8.8851E-08
456.4,1.535E-07
456.6,2.4148E-07
456.8,1.9094E-07
457,1.2507E-07
457.2,9.8177E-08
457.4,5.2211E-08
457.6,1.5632E-07
457.8,5.6228E-08
458,5.9295E-08
458.2,6.3209E-08
458.4,4.4249E-08
458.6,6.9081E-08
458.8,4.1355E-08
459,7.1251E-08
459.2,1.751E-07
459.4,2.596E-07
459.6,2.3679E-07
459.8,2.3361E-07
460,7.9009E-08
460.2,7.8434E-08
460.4,1.3117E-07
460.6,1.0773E-07
460.8,7.7809E-08
461,8.4416E-08
461.2,1.4566E-07
461.4,1.0606E-07
461.6,8.1381E-08
461.8,9.8757E-08
462,7.3989E-08
462.2,6.0997E-08
462.4,4.0774E-07
462.6,2.2576E-07
462.8,1.1992E-07
463,1.4911E-07
463.2,1.8906E-07
463.4,1.6146E-07
463.6,1.2512E-07
463.8,2.9832E-07
464,2.5496E-07
464.2,1.8245E-07
464.4,1.3152E-07
464.6,7.3597E-08
464.8,3.696E-08
465,3.6832E-08
465.2,3.6725E-08
465.4,1.2202E-07
465.6,1.8969E-07
465.8,9.988E-08
466,1.7272E-07
466.2,2.8321E-07
466.4,1.6272E-07
466.6,1.8537E-07
466.8,1.0232E-07
467,5.5402E-08
467.2,2.3043E-07
467.4,2.8579E-07
467.6,1.4952E-07
467.8,5.1398E-08
468,5.0558E-08
468.2,1.1621E-07
468.4,3.2653E-07
468.6,1.9994E-07
468.8,1.7328E-07
469,1.1522E-07
469.2,1.0373E-07
469.4,1.0333E-07
469.6,8.4257E-08
469.8,3.5108E-08
470,6.7072E-08
470.2,1.2747E-07
470.4,1.5971E-07
470.6,1.0831E-07
470.8,8.2553E-08
471,1.3739E-07
471.2,1.6354E-07
471.4,1.7178E-07
471.6,1.9508E-07
471.8,1.7854E-07
472,1.6637E-07
472.2,1.1585E-07
472.4,3.3696E-08
472.6,1.0054E-07
472.8,1.2281E-07
473,1.2752E-07
473.2,1.1071E-07
473.4,1.1749E-07
473.6,1.3997E-07
473.8,6.7336E-08
474,1.4509E-07
474.2,1.9773E-07
474.4,1.537E-07
474.6,1.1146E-07
474.8,1.2683E-07
475,2.5403E-07
475.2,4.4229E-08
475.4,1.0877E-07
475.6,2.1914E-07
475.8,2.187E-07
476,1.5488E-07
476.2,8.593E-08
476.4,6.1958E-08
476.6,1.4502E-07
476.8,9.7629E-08
477,1.1406E-07
477.2,1.9087E-07
477.4,1.552E-07
477.6,2.4503E-07
477.8,1.0194E-07
478,4.2436E-08
478.2,5.0352E-08
478.4,9.8632E-08
478.6,1.5323E-07
478.8,1.8604E-07
479,5.7517E-08
479.2,3.3047E-08
479.4,4.482E-08
479.6,1.1749E-07
479.8,2.7765E-07
480,1.253E-07
480.2,3.8871E-08
480.4,1.6022E-07
480.6,1.2609E-07
480.8,1.2842E-07
481,1.5053E-07
481.2,1.504E-07
481.4,8.3655E-08
481.6,1.151E-07
481.8,1.5788E-07
482,1.478E-07
482.2,6.7505E-08
482.4,4.6295E-08
482.6,2.4394E-07
482.8,1.7963E-07
483,1.3668E-07
483.2,1.7653E-07
483.4,1.8885E-07
483.6,1.977E-07
483.8,2.0941E-07
484,1.8746E-07
484.2,1.7372E-07
484.4,3.4493E-07
484.6,5.549E-08
484.8,7.108E-08
485,1.5411E-07
485.2,1.0105E-07
485.4,8.0138E-08
485.6,1.2634E-07
485.8,1.5204E-07
486,1.6999E-07
486.2,1.8937E-07
486.4,1.2485E-07
486.6,2.6074E-08
486.8,6.2097E-08
487,1.0588E-07
487.2,1.2376E-07
487.4,1.9139E-07
487.6,2.9594E-07
487.8,3.1567E-07
488,1.8131E-07
488.2,1.1457E-07
488.4,9.922E-08
488.6,1.9944E-07
488.8,2.3436E-07
489,1.8568E-07
489.2,2.3218E-07
489.4,1.5419E-07
489.6,1.9909E-07
489.8,2.4153E-07
490,1.0718E-07
490.2,3.569E-08
490.4,3.4206E-08
490.6,1.5938E-07
490.8,1.6239E-07
491,1.4792E-07
491.2,1.6254E-07
491.4,2.024E-07
491.6,1.9811E-07
491.8,1.8688E-07
492,2.2205E-07
492.2,2.253E-07
492.4,2.558E-07
492.6,2.8292E-07
492.8,2.6799E-07
493,2.9115E-07
493.2,3.6584E-07
493.4,2.1981E-07
493.6,3.1607E-07
493.8,4.8873E-07
494,6.4758E-07
494.2,8.3576E-07
494.4,1.1809E-06
494.6,1.4695E-06
494.8,2.0907E-06
495,3.2532E-06
495.2,5.2478E-06
495.4,8.6036E-06
495.6,0.000015118
495.8,0.000025535
496,0.000043008
496.2,0.000075058
496.4,0.00013288
496.6,0.00023935
496.8,0.0004475
497,0.00102
497.2,0.00198
497.4,0.00368
497.6,0.00726
497.8,0.01507
498,0.03284
498.2,0.07362
498.4,0.16171
498.6,0.31126
498.8,0.53265
499,0.73594
499.2,0.8618
499.4,0.91846
499.6,0.943
499.8,0.95581
500,0.96398
500.2,0.96812
500.4,0.97063
500.6,0.97246
500.8,0.97483
501,0.97683
501.2,0.97956
501.4,0.98307
501.6,0.9852
501.8,0.98697
502,0.98804
502.2,0.98752
502.4,0.98512
502.6,0.98182
502.8,0.97737
503,0.97338
503.2,0.96982
503.4,0.96648
503.6,0.96393
503.8,0.96332
504,0.96251
504.2,0.9624
504.4,0.96427
504.6,0.96631
504.8,0.96991
505,0.97204
505.2,0.97525
505.4,0.97758
505.6,0.98075
505.8,0.98214
506,0.98388
506.2,0.98451
506.4,0.9849
506.6,0.98491
506.8,0.98462
507,0.98515
507.2,0.98448
507.4,0.98396
507.6,0.98295
507.8,0.98203
508,0.98085
508.2,0.97979
508.4,0.97883
508.6,0.97724
508.8,0.9757
509,0.97465
509.2,0.973
509.4,0.97222
509.6,0.97089
509.8,0.97089
510,0.97052
510.2,0.97077
510.4,0.97163
510.6,0.97321
510.8,0.97455
511,0.97647
511.2,0.97938
511.4,0.98144
511.6,0.98378
511.8,0.98614
512,0.98842
512.2,0.99
512.4,0.99192
512.6,0.99339
512.8,0.99375
513,0.99424
513.2,0.99402
513.4,0.99422
513.6,0.9933
513.8,0.99212
514,0.9912
514.2,0.99034
514.4,0.98949
514.6,0.98886
514.8,0.98863
515,0.98818
515.2,0.988
