#Type: Filter
#Name: FF01-550/49 AHF F37-551
wavelength,transmission
484.2,3.6307E-07
484.4,3.6077E-07
484.6,3.5849E-07
484.8,3.5622E-07
485,3.5397E-07
485.2,3.5173E-07
485.4,3.495E-07
485.6,3.4729E-07
485.8,3.4509E-07
486,3.4317E-07
486.2,3.4203E-07
486.4,3.4089E-07
486.6,3.3976E-07
486.8,3.3862E-07
487,3.3749E-07
487.2,3.3637E-07
487.4,3.3525E-07
487.6,3.3413E-07
487.8,3.3302E-07
488,3.3191E-07
488.2,3.308E-07
488.4,3.297E-07
488.6,3.286E-07
488.8,3.2751E-07
489,3.2642E-07
489.2,3.2533E-07
489.4,3.2425E-07
489.6,3.2316E-07
489.8,3.2209E-07
490,3.2101E-07
490.2,3.1995E-07
490.4,3.1888E-07
490.6,3.1782E-07
490.8,3.1676E-07
491,3.162E-07
491.2,3.1712E-07
491.4,3.1805E-07
491.6,3.1899E-07
491.8,3.1992E-07
492,3.2086E-07
492.2,3.218E-07
492.4,3.2274E-07
492.6,3.2369E-07
492.8,3.2464E-07
493,3.2559E-07
493.2,3.2654E-07
493.4,3.275E-07
493.6,3.2846E-07
493.8,3.2942E-07
494,3.3039E-07
494.2,3.3136E-07
494.4,3.3233E-07
494.6,3.333E-07
494.8,3.3428E-07
495,3.3526E-07
495.2,3.3624E-07
495.4,3.3723E-07
495.6,3.3822E-07
495.8,3.3921E-07
496,3.3929E-07
496.2,3.3663E-07
496.4,0.000000334
496.6,3.3139E-07
496.8,3.288E-07
497,3.2622E-07
497.2,3.2367E-07
497.4,3.2114E-07
497.6,3.1863E-07
497.8,3.1614E-07
498,3.1366E-07
498.2,3.1121E-07
498.4,3.0878E-07
498.6,3.0636E-07
498.8,3.0397E-07
499,3.0159E-07
499.2,2.9923E-07
499.4,2.9689E-07
499.6,2.9457E-07
499.8,2.9226E-07
500,2.8998E-07
500.2,2.8771E-07
500.4,2.8546E-07
500.6,2.8323E-07
500.8,2.8101E-07
501,2.8073E-07
501.2,2.8614E-07
501.4,2.9164E-07
501.6,2.9726E-07
501.8,3.0298E-07
502,3.0881E-07
502.2,3.1476E-07
502.4,3.2082E-07
502.6,3.2699E-07
502.8,3.3329E-07
503,3.397E-07
503.2,3.4624E-07
503.4,3.529E-07
503.6,3.597E-07
503.8,3.6662E-07
504,3.7368E-07
504.2,3.8087E-07
504.4,3.882E-07
504.6,3.7161E-07
504.8,3.4311E-07
505,3.1681E-07
505.2,2.9252E-07
505.4,2.7009E-07
505.6,2.4938E-07
505.8,2.3026E-07
506,2.126E-07
506.2,1.3918E-07
506.4,1.1666E-07
506.6,1.6762E-07
506.8,3.7742E-08
507,5.3416E-08
507.2,4.7952E-08
507.4,1.9782E-07
507.6,7.202E-08
507.8,9.8964E-08
508,1.1665E-07
508.2,4.4314E-08
508.4,9.4485E-08
508.6,5.153E-08
508.8,9.0846E-08
509,1.2296E-07
509.2,1.9585E-07
509.4,6.4242E-08
509.6,6.4249E-08
509.8,1.2494E-07
510,7.9046E-08
510.2,4.8142E-08
510.4,6.2058E-08
510.6,4.4826E-08
510.8,4.2528E-08
511,3.0741E-08
511.2,1.1913E-07
511.4,6.7044E-08
511.6,7.7181E-08
511.8,1.0252E-07
512,1.0109E-07
512.2,6.6286E-08
512.4,1.1477E-07
512.6,2.0538E-08
512.8,2.0441E-08
513,2.347E-08
513.2,7.0228E-08
513.4,1.0708E-07
513.6,1.2128E-07
513.8,6.0646E-08
514,6.0476E-08
514.2,1.1399E-07
514.4,1.1465E-07
514.6,6.019E-08
514.8,1.8051E-07
515,2.405E-07
515.2,1.7433E-07
515.4,1.5366E-07
515.6,8.4344E-08
515.8,1.4568E-07
516,8.1656E-08
516.2,8.168E-08
516.4,1.5694E-07
516.6,1.5632E-07
516.8,7.9898E-08
517,7.3765E-08
517.2,1.123E-07
517.4,1.7383E-07
517.6,2.0297E-07
517.8,1.4052E-07
518,1.6332E-07
518.2,1.5986E-07
518.4,2.6282E-07
518.6,2.6605E-07
518.8,2.9416E-07
519,2.5552E-07
519.2,3.5645E-07
519.4,4.7987E-07
519.6,7.0118E-07
519.8,1.0169E-06
520,1.3411E-06
520.2,1.9366E-06
520.4,2.7247E-06
520.6,4.1186E-06
520.8,6.6595E-06
521,0.000011279
521.2,0.000019702
521.4,0.000036684
521.6,0.00012854
521.8,0.00020715
522,0.00037725
522.2,0.0007872
522.4,0.00178
522.6,0.00452
522.8,0.01267
523,0.03817
523.2,0.12609
523.4,0.3646
523.6,0.68725
523.8,0.84261
524,0.87791
524.2,0.90014
524.4,0.9141
524.6,0.91888
524.8,0.92045
525,0.92191
525.2,0.92495
525.4,0.93018
525.6,0.93452
525.8,0.9376
526,0.93967
526.2,0.93974
526.4,0.9398
526.6,0.93885
526.8,0.93888
527,0.93856
527.2,0.93876
527.4,0.93922
527.6,0.93989
527.8,0.94092
528,0.94183
528.2,0.94335
528.4,0.9442
528.6,0.94591
528.8,0.94643
529,0.94764
529.2,0.94871
529.4,0.94914
529.6,0.94942
529.8,0.94929
530,0.94906
530.2,0.9487
530.4,0.94852
530.6,0.94856
530.8,0.94841
531,0.94959
531.2,0.9498
531.4,0.95138
531.6,0.95265
531.8,0.9534
532,0.95412
532.2,0.95456
532.4,0.95368
532.6,0.95235
532.8,0.95073
533,0.94915
533.2,0.94756
533.4,0.94624
533.6,0.94618
533.8,0.94639
534,0.94787
534.2,0.94926
534.4,0.95127
534.6,0.95319
534.8,0.9548
535,0.95588
535.2,0.95625
535.4,0.95543
535.6,0.95418
535.8,0.9533
536,0.95145
536.2,0.95026
536.4,0.94943
536.6,0.94922
536.8,0.9493
537,0.94997
537.2,0.95123
537.4,0.95263
537.6,0.95305
537.8,0.95369
538,0.95357
538.2,0.95379
538.4,0.95291
538.6,0.95157
538.8,0.94995
539,0.94806
539.2,0.94654
539.4,0.9454
